21/03/1988	1112,47
22/03/1988	1106,96
23/03/1988	1104,09
24/03/1988	1090,56
25/03/1988	1061,55
28/03/1988	1044,28
29/03/1988	1066,31
30/03/1988	1065,36
31/03/1988	1063,17
01/04/1988	1063,17
04/04/1988	1063,17
05/04/1988	1061,2
06/04/1988	1075,6
07/04/1988	1084,73
08/04/1988	1076,42
11/04/1988	1097,01
12/04/1988	1093,63
13/04/1988	1094,35
14/04/1988	1097,94
15/04/1988	1073,04
18/04/1988	1073,91
19/04/1988	1083,14
20/04/1988	1071,21
21/04/1988	1066,2
22/04/1988	1069,03
25/04/1988	1062,95
26/04/1988	1055,1
27/04/1988	1062,45
28/04/1988	1053,54
29/04/1988	1054,46
02/05/1988	1051,13
03/05/1988	1038,59
04/05/1988	1051,82
05/05/1988	1037,62
06/05/1988	1037,47
09/05/1988	1019,36
10/05/1988	1009,03
11/05/1988	1002,41
12/05/1988	1002,41
13/05/1988	1017,84
16/05/1988	1053,86
17/05/1988	1048,39
18/05/1988	1037,67
19/05/1988	1032,24
20/05/1988	1033,67
23/05/1988	1033,67
24/05/1988	1030,91
25/05/1988	1045,63
26/05/1988	1045,01
27/05/1988	1055,57
30/05/1988	1070
31/05/1988	1083,36
01/06/1988	1096,47
02/06/1988	1096,47
03/06/1988	1102,25
06/06/1988	1111,23
07/06/1988	1096,01
08/06/1988	1105,96
09/06/1988	1125,7
10/06/1988	1119,15
13/06/1988	1120,71
14/06/1988	1117,19
15/06/1988	1135,82
16/06/1988	1118,85
17/06/1988	1118,85
20/06/1988	1108,92
21/06/1988	1125,06
22/06/1988	1141,33
23/06/1988	1137,74
24/06/1988	1143,5
27/06/1988	1129,15
28/06/1988	1120,09
29/06/1988	1133,84
30/06/1988	1140,49
01/07/1988	1163,52
04/07/1988	1168,15
05/07/1988	1178,52
06/07/1988	1199,96
07/07/1988	1188,59
08/07/1988	1197,52
11/07/1988	1196,59
12/07/1988	1184,85
13/07/1988	1172,8
14/07/1988	1187,21
15/07/1988	1191,13
18/07/1988	1179,74
19/07/1988	1170,1
20/07/1988	1174,62
21/07/1988	1165,42
22/07/1988	1153,77
25/07/1988	1160,46
26/07/1988	1176,44
27/07/1988	1171,28
28/07/1988	1166
29/07/1988	1181,72
01/08/1988	1189,6
02/08/1988	1184,21
03/08/1988	1187,67
04/08/1988	1183,72
05/08/1988	1197,38
08/08/1988	1198,76
09/08/1988	1196,79
10/08/1988	1173,45
11/08/1988	1168,14
12/08/1988	1173,56
15/08/1988	1169,82
16/08/1988	1158,76
17/08/1988	1182,18
18/08/1988	1173,93
19/08/1988	1170,78
22/08/1988	1167,99
23/08/1988	1155,97
24/08/1988	1161,27
25/08/1988	1162,65
26/08/1988	1157,65
29/08/1988	1152,38
30/08/1988	1165,53
31/08/1988	1165,36
01/09/1988	1152,99
02/09/1988	1157,29
05/09/1988	1174,87
06/09/1988	1179,76
07/09/1988	1185,74
08/09/1988	1185,35
09/09/1988	1186,61
12/09/1988	1207,18
13/09/1988	1206,72
14/09/1988	1224,71
15/09/1988	1228,11
16/09/1988	1235,05
19/09/1988	1252,66
20/09/1988	1245,98
21/09/1988	1260,99
22/09/1988	1253,68
23/09/1988	1252,58
26/09/1988	1257,03
27/09/1988	1248,36
28/09/1988	1239,16
29/09/1988	1248,71
30/09/1988	1252,69
03/10/1988	1242,44
04/10/1988	1245,58
05/10/1988	1252,31
06/10/1988	1261,63
07/10/1988	1269,36
10/10/1988	1286,93
11/10/1988	1271,31
12/10/1988	1257,94
13/10/1988	1269,8
14/10/1988	1289,59
17/10/1988	1282,99
18/10/1988	1295,79
19/10/1988	1304,37
20/10/1988	1295,21
21/10/1988	1289,72
24/10/1988	1281,22
25/10/1988	1293,72
26/10/1988	1310,63
27/10/1988	1313,35
28/10/1988	1314,98
31/10/1988	1300,79
01/11/1988	1310,79
02/11/1988	1288,55
03/11/1988	1280,58
04/11/1988	1285,02
07/11/1988	1271,13
08/11/1988	1287,88
09/11/1988	1277,3
10/11/1988	1263,34
11/11/1988	1252,18
14/11/1988	1261,84
15/11/1988	1262,54
16/11/1988	1262,54
17/11/1988	1264,59
18/11/1988	1277,55
21/11/1988	1284,16
22/11/1988	1277,4
23/11/1988	1280,87
24/11/1988	1279,23
25/11/1988	1275,41
28/11/1988	1259,13
29/11/1988	1262,55
30/11/1988	1275,99
01/12/1988	1277,98
02/12/1988	1275,78
05/12/1988	1282,23
06/12/1988	1287,94
07/12/1988	1299,57
08/12/1988	1296,53
09/12/1988	1301,43
12/12/1988	1292,69
13/12/1988	1290,63
14/12/1988	1286,61
15/12/1988	1285,33
16/12/1988	1296,31
19/12/1988	1315,98
20/12/1988	1333,04
21/12/1988	1321,01
22/12/1988	1324,15
23/12/1988	1328,46
26/12/1988	1328,46
27/12/1988	1340,41
28/12/1988	1333,74
29/12/1988	1327,87
30/12/1988	1327,87
02/01/1989	1333,52
03/01/1989	1359,33
04/01/1989	1365,08
05/01/1989	1370,49
06/01/1989	1359,98
09/01/1989	1366,55
10/01/1989	1345,91
11/01/1989	1353,42
12/01/1989	1358,74
13/01/1989	1353,25
16/01/1989	1344,11
17/01/1989	1316,66
18/01/1989	1323,68
19/01/1989	1335,15
20/01/1989	1323,14
23/01/1989	1318,21
24/01/1989	1334,18
25/01/1989	1341,05
26/01/1989	1329,73
27/01/1989	1343,58
30/01/1989	1328,37
31/01/1989	1312,73
01/02/1989	1300,52
02/02/1989	1319,56
03/02/1989	1326,36
06/02/1989	1345,04
07/02/1989	1344,94
08/02/1989	1359,88
09/02/1989	1347,64
10/02/1989	1353,22
13/02/1989	1333,77
14/02/1989	1331,47
15/02/1989	1317,32
16/02/1989	1317,91
17/02/1989	1315,09
20/02/1989	1319,91
21/02/1989	1307,52
22/02/1989	1292,17
23/02/1989	1271,7
24/02/1989	1288,04
27/02/1989	1276,8
28/02/1989	1288,66
01/03/1989	1307,25
02/03/1989	1309,27
03/03/1989	1325,82
06/03/1989	1337,66
07/03/1989	1324,06
08/03/1989	1317,77
09/03/1989	1319,42
10/03/1989	1318,51
13/03/1989	1313,55
14/03/1989	1329,5
15/03/1989	1334,75
16/03/1989	1322,45
17/03/1989	1322,69
20/03/1989	1303,36
21/03/1989	1303,28
22/03/1989	1303,67
23/03/1989	1306,77
24/03/1989	1306,77
27/03/1989	1306,77
28/03/1989	1306,47
29/03/1989	1309,26
30/03/1989	1315,42
31/03/1989	1322,66
03/04/1989	1344,35
04/04/1989	1339,79
05/04/1989	1348,81
06/04/1989	1345,5
07/04/1989	1348,02
10/04/1989	1359,22
11/04/1989	1369,35
12/04/1989	1381,66
13/04/1989	1387,76
14/04/1989	1384,03
17/04/1989	1394,62
18/04/1989	1394,14
19/04/1989	1388,58
20/04/1989	1389,91
21/04/1989	1376,21
24/04/1989	1368,38
25/04/1989	1372,42
26/04/1989	1373,04
27/04/1989	1369,57
28/04/1989	1370,9
01/05/1989	1370,9
02/05/1989	1362,54
03/05/1989	1368,6
04/05/1989	1368,6
05/05/1989	1380,46
08/05/1989	1380,07
09/05/1989	1366,22
10/05/1989	1365,78
11/05/1989	1358,79
12/05/1989	1347,84
15/05/1989	1347,84
16/05/1989	1339,75
17/05/1989	1345,64
18/05/1989	1343,98
19/05/1989	1350,41
22/05/1989	1345,1
23/05/1989	1352,56
24/05/1989	1372,09
25/05/1989	1372,09
26/05/1989	1375,94
29/05/1989	1385,57
30/05/1989	1403,17
31/05/1989	1407,29
01/06/1989	1413
02/06/1989	1419,71
05/06/1989	1419,13
06/06/1989	1413,78
07/06/1989	1432,66
08/06/1989	1438,73
09/06/1989	1438,73
12/06/1989	1436,67
13/06/1989	1429,11
14/06/1989	1433,43
15/06/1989	1426,26
16/06/1989	1426,54
19/06/1989	1456,99
20/06/1989	1472,11
21/06/1989	1474,61
22/06/1989	1483,83
23/06/1989	1491,2
26/06/1989	1487,75
27/06/1989	1477,89
28/06/1989	1491,39
29/06/1989	1491,93
30/06/1989	1473,72
03/07/1989	1492,33
04/07/1989	1505,67
05/07/1989	1507,67
06/07/1989	1493,29
07/07/1989	1510,63
10/07/1989	1512,78
11/07/1989	1508,49
12/07/1989	1503,93
13/07/1989	1516,54
14/07/1989	1530,46
17/07/1989	1522,99
18/07/1989	1520,65
19/07/1989	1540,4
20/07/1989	1550,82
21/07/1989	1555,4
24/07/1989	1543,3
25/07/1989	1555,83
26/07/1989	1568,52
27/07/1989	1567,05
28/07/1989	1553,27
31/07/1989	1554,16
01/08/1989	1578,91
02/08/1989	1587,35
03/08/1989	1574,88
04/08/1989	1590,3
07/08/1989	1592,03
08/08/1989	1603,59
09/08/1989	1608,71
10/08/1989	1609,93
11/08/1989	1608,6
14/08/1989	1584,37
15/08/1989	1573,65
16/08/1989	1581,04
17/08/1989	1576,16
18/08/1989	1575,77
21/08/1989	1603,01
22/08/1989	1600,62
23/08/1989	1586,48
24/08/1989	1592,04
25/08/1989	1604,38
28/08/1989	1595,87
29/08/1989	1597,24
30/08/1989	1585,98
31/08/1989	1597,85
01/09/1989	1608,33
04/09/1989	1623,98
05/09/1989	1637,47
06/09/1989	1633,55
07/09/1989	1641,19
08/09/1989	1657,61
11/09/1989	1641,93
12/09/1989	1625,9
13/09/1989	1609,66
14/09/1989	1612,29
15/09/1989	1595,31
18/09/1989	1605,11
19/09/1989	1614,16
20/09/1989	1612,87
21/09/1989	1611,42
22/09/1989	1628,8
25/09/1989	1635,93
26/09/1989	1609,03
27/09/1989	1591,65
28/09/1989	1585,75
29/09/1989	1574,37
02/10/1989	1577,8
03/10/1989	1602,4
04/10/1989	1613,27
05/10/1989	1616,21
06/10/1989	1624,86
09/10/1989	1639,55
10/10/1989	1636,41
11/10/1989	1604,5
12/10/1989	1612,78
13/10/1989	1589,34
16/10/1989	1385,72
17/10/1989	1475,44
18/10/1989	1491,14
19/10/1989	1526,6
20/10/1989	1524,21
23/10/1989	1523,22
24/10/1989	1507,37
25/10/1989	1481,08
26/10/1989	1482,62
27/10/1989	1462,93
30/10/1989	1466,29
31/10/1989	1472,76
01/11/1989	1476,19
02/11/1989	1460,01
03/11/1989	1449,9
06/11/1989	1454,38
07/11/1989	1428,07
08/11/1989	1441,79
09/11/1989	1462,96
10/11/1989	1496,69
13/11/1989	1530,96
14/11/1989	1503,85
15/11/1989	1498,06
16/11/1989	1529,58
17/11/1989	1531,52
20/11/1989	1532,7
21/11/1989	1514,09
22/11/1989	1514,09
23/11/1989	1534,68
24/11/1989	1555,48
27/11/1989	1554,37
28/11/1989	1550,4
29/11/1989	1562,27
30/11/1989	1577,43
01/12/1989	1612,44
04/12/1989	1634,31
05/12/1989	1626,61
06/12/1989	1658,35
